Site,site_Treatment, LON (NAD83 MTM (Modified Transverse Mercator) zone 6),LAT (NAD83 MTM (Modified Transverse Mercator) zone 6),LON E,LAT N
2013,8,11,0,1.9,8.5
2013,8,12,0.4,16.3,8.9
2013,8,13,11.6,136.1,8
2013,8,14,10.1,20.1,10.5
2013,8,15,0.4,16.3,8
2013,8,16,6.7,5.4,8.7
2013,8,17,0,0.1,8.1
2013,8,18,2,0.3,7.7
2013,8,19,1.3,0.5,13.4
2013,8,20,0.2,1.1,9.7
2013,8,21,0,7.3,12.5
2013,8,22,1.7,114.5,16.5
2013,8,23,0,0,10.1
2013,8,24,0,0,2.5
2013,8,25,0.1,3.7,5.6
2013,8,26,2.5,6.2,11.3
2013,8,27,0,5.8,13.3
2013,8,28,0,6,8.9
2013,8,29,0,5.2,5.7
2013,8,30,0,43.4,4.3
2013,8,31,2.5,1.4,9.7
2013,9,1,0,32.2,11.5
2013,9,2,26.3,134.9,7.2
2013,9,3,5.8,2.3,7.8
2013,9,4,1.5,0.6,8.5
2013,9,5,0,0.1,3
2013,9,6,0,0.3,0.7
2013,9,7,1.6,10.4,8.3
2013,9,8,0.1,0.4,5.6
2013,9,9,0,2.2,0.1
2013,9,10,7,18.6,6.8
2013,9,11,7.9,68.3,8.9
2013,9,12,3.6,75.6,10.8
2013,9,13,10.2,35.5,10.1
2013,9,14,3.7,5.3,6.7
2013,9,15,2.9,7.6,4.3
2013,9,16,0.1,0.1,2.1
2013,9,17,0,0,-1.9
2013,9,18,0,0.1,3.7
2013,9,19,0.3,0.2,5.1
2013,9,20,0.3,7,5.7
2013,9,21,0.2,44.6,6.2
2013,9,22,21.2,9.8,11.3
2013,9,23,34.8,9,4.9
2013,9,24,3.4,6.3,4.6
2013,9,25,0.8,0.9,4.9
2013,9,26,0,0,5.6
2013,9,27,0,0,3.6
2013,9,28,0,0,3.9
2013,9,29,0,0.2,7.8
2013,9,30,0,0.1,5.5
2013,10,1,0,0.1,6.1
2013,10,2,0.3,0,6.2
2013,10,3,0,0,8
2013,10,4,0,0,3.1
2013,10,5,0,0,0.1
2013,10,6,2.4,17.1,-1.9
2013,10,7,11.9,29.6,1.8
2013,10,8,0.2,0.1,3.4
2013,10,9,0,0,-0.6
2013,10,10,0,0,4.2
2013,10,11,0,0,3.9
2013,10,12,0,0,-2.1
2013,10,13,0,4.4,-4
2013,10,14,1.1,1.3,1.2
2013,10,15,0.2,0.7,0.6
2013,10,16,4.9,10.5,0.1
2013,10,17,3.1,3.8,8
2013,10,18,4.9,3.6,7.2
2013,10,19,0.1,10.6,2.7
2013,10,20,10.6,2.6,0.8
2013,10,21,3.8,4.9,0.9
2013,10,22,8,4,1.3
2013,10,23,0,0.1,-2.5
2013,10,24,3,0.8,-3.1
2013,10,25,0.4,0.8,-1.7
2013,10,26,0.6,15.3,-1.3
2013,10,27,1.3,2.4,-1.2
2013,10,28,0.1,2.2,-3.5
2013,10,29,0,0,-5.8
2013,10,30,0,0,-7.4
2013,10,31,8.4,63.3,-5.8
2013,11,1,7.8,11,0.8
2013,11,2,0,0.7,-2.2
2013,11,3,0,0,-5.2
2013,11,4,0,0,-6.8
2013,11,5,0,0.1,-9.9
2013,11,6,12.6,18.3,-1.9
2013,11,7,3.8,1.7,0.6
2013,11,8,2,0.6,-3.2
2013,11,9,0,2.2,-4.8
2013,11,10,3.2,8.4,-4.6
2013,11,11,3.2,6.5,-3.7
2013,11,12,5.9,3.5,-9
2013,11,13,0,0.1,-10.8
2013,11,14,0,0.1,-12.2
2013,11,15,0,0.1,-2.6
2013,11,16,0,0,-1.8
2013,11,17,2.2,55.7,-2.4
2013,11,18,7.5,8.8,1.1
2013,11,19,0.5,0.2,-3.9
2013,11,20,0,0,-9.4
2013,11,21,0,0.1,-11.7
2013,11,22,8.3,6,-7.4
2013,11,23,19.1,12.6,-7.7
2013,11,24,14,5.9,-10.9
2013,11,25,0,4,-12.4
2013,11,26,2.2,76.1,-13.4
2013,11,27,29,33.5,-6.9
2013,11,28,0.1,0.4,-11.3
2013,11,29,0,0.1,-13.7
2013,11,30,0.5,1.6,-14.6
2013,12,1,0,0.8,-14.4
2013,12,2,3.7,3.4,-10.6
2013,12,3,1.6,1.1,-4.3
2013,12,4,0.9,0.3,-6.3
2013,12,5,7.5,6,-10.5
2013,12,6,0,0,-4.3
2013,12,7,0.7,0.1,-11.2
2013,12,8,0.6,1.4,-13.6
2013,12,9,6.4,22.5,-18.8
2013,12,10,1.8,0.8,-13.1
2013,12,11,4.3,1.4,-19
2013,12,12,2.3,1.7,-25.6
2013,12,13,0.8,0.4,-28.3
2013,12,14,0.2,36.2,-25.8
2013,12,15,6.3,57.6,-23.9
2013,12,16,6.9,4,-14.6
2013,12,17,0,3.4,-22.3
2013,12,18,3,1.7,-22.3
2013,12,19,0.6,5.7,-17.3
2013,12,20,2.9,22.8,-22.4
2013,12,21,4.3,88.4,-18.3
2013,12,22,9.4,50.4,-15.9
2013,12,23,7.4,6.3,-16.6
2013,12,24,9.1,8.6,-12.5
2013,12,25,0,1.5,-21.5
2013,12,26,1.6,5.2,-25.4
2013,12,27,1,3.1,-19.4
2013,12,28,0.5,1.9,-19.6
2013,12,29,3,4.8,-21.5
2013,12,30,3.2,0.6,-18.2
2013,12,31,0,0.6,-26.3
2014,1,1,0,0.1,-32.3
2014,1,2,0,0.4,-34.6
2014,1,3,0,0.2,-35.8
2014,1,4,1.1,3.2,-32.4
2014,1,5,3.7,77.7,-19.6
2014,1,6,11.4,33.9,-14.1
2014,1,7,0.1,0.3,-20.3
2014,1,8,0.3,0.1,-20.9
2014,1,9,0,0,-21.5
2014,1,10,0,1.7,-23.4
2014,1,11,24.8,39.2,-13.7
2014,1,12,0.1,0.6,-2.2
2014,1,13,2,7.3,-5.7
2014,1,14,3.1,2.7,-4.1
2014,1,15,1.6,0.5,-5.2
2014,1,16,2.5,0.9,-3.8
2014,1,17,4.9,1.2,-4.6
2014,1,18,0,1.3,-8.4
2014,1,19,6.5,9.6,-12.9
2014,1,20,0.7,0.5,-19.9
2014,1,21,0.3,0.1,-25.2
2014,1,22,0.7,0.1,-25.5
2014,1,23,0.4,0.1,-20.6
2014,1,24,0,2.9,-24.2
2014,1,25,15.3,22.2,-25
2014,1,26,0.7,10.7,-22.6
2014,1,27,7.6,10.2,-27
2014,1,28,0.4,0.2,-23.9
2014,1,29,0.3,0.7,-25.2
2014,1,30,0,0.5,-18.7
2014,1,31,0,0.5,-16.3
2014,2,1,4.2,13.3,-18.1
2014,2,2,7,2.4,-11.1
2014,2,3,0.1,0.3,-18.4
2014,2,4,1,0.5,-22.7
2014,2,5,0,4.5,-19.3
2014,2,6,0,0.6,-24.4
2014,2,7,1.5,0.8,-21.3
2014,2,8,0.5,0.3,-15
2014,2,9,0,0.7,-21.4
2014,2,10,0.2,0.2,-22.5
2014,2,11,0.4,0.1,-24.9
2014,2,12,0,0,-22
2014,2,13,10.1,40.1,-16.7
2014,2,14,13,53.5,-10.4
2014,2,15,7.8,5.4,-15.8
2014,2,16,7.6,3.7,-14.6
2014,2,17,0,0.2,-16.1
2014,2,18,0,5.1,-25.1
2014,2,19,3.6,2.4,-12.2
2014,2,20,1,1.4,-5.8
2014,2,21,12.2,26.2,-12.9
2014,2,22,1.8,1,-6.6
2014,2,23,1.7,3.5,-7.4
2014,2,24,0.4,1,-14.8
2014,2,25,0.4,0.7,-17.2
2014,2,26,0,0.8,-21.4
2014,2,27,0.7,2.9,-24.4
2014,2,28,0,0.2,-20.6
2014,3,1,4.3,6.9,-27
2014,3,2,0,0.1,-19.5
2014,3,3,0.9,0.1,-27.3
2014,3,4,0,0.5,-30.6
2014,3,5,0,0,-32
2014,3,6,0,0,-24.7
2014,3,7,2,1.9,-21.1
2014,3,8,0.4,0.1,-8.3
2014,3,9,0,1.6,-15.7
2014,3,10,0.1,3.8,-21.8
2014,3,11,1.1,0.8,-13.5
2014,3,12,9.4,69.3,-11.9
2014,3,13,6.2,4,-16.7
2014,3,14,8.4,8.5,-21.5
2014,3,15,10.9,3.3,-11.5
2014,3,16,1.8,0.6,-14.5
2014,3,17,0,0,-21
2014,3,18,0,0,-19.5
2014,3,19,2.3,10.4,-20.5
2014,3,20,17.9,17.3,-7.7
2014,3,21,1.8,1.9,-5.7
2014,3,22,1.7,17.5,-12.2
2014,3,23,0.3,0.2,-15
2014,3,24,0,0,-20.5
2014,3,25,0,0.2,-22.4
2014,3,26,0.8,1.4,-17.7
2014,3,27,0,4.1,-13.5
2014,3,28,8.2,18.7,-16.8
2014,3,29,0,23.1,-7.3
2014,3,30,10.7,26.3,-10.6
2014,3,31,1.8,0.3,-7.3
2014,4,1,0,0.1,-14.2
2014,4,2,0,0.1,-12.3
2014,4,3,0,0,-6.4
2014,4,4,0.7,15.8,-9.2
2014,4,5,6.4,5.9,-3.8
2014,4,6,0.1,0.1,-4.4
2014,4,7,0.2,24,-7.2
2014,4,8,13.4,16.5,-1.5
2014,4,9,0.5,0.1,-4.1
2014,4,10,0,2.8,-12.6
2014,4,11,0,0.1,1.1
2014,4,12,0.9,1.8,-6.5
2014,4,13,0.6,25.9,-9.4
2014,4,14,0.8,13.1,-3
2014,4,15,11.4,48.8,1.8
2014,4,16,0,0.2,-9.4
2014,4,17,0,0.1,-13.2
2014,4,18,0.3,4.8,-5.2
2014,4,19,1.3,0.6,-3
2014,4,20,0,0.1,-8.2
2014,4,21,0,3.7,-3.3
2014,4,22,13.1,18.9,-2.1
2014,4,23,19,3.3,-0.7
2014,4,24,12.7,1.7,-2
2014,4,25,0,1.6,-3
2014,4,26,0,7.8,-4.2
2014,4,27,0.9,1.8,-1.5
2014,4,28,0,0,0.3
2014,4,29,0,2.7,-2.9
2014,4,30,0,35.8,-3.7
2014,5,1,12.6,5.6,-0.3
2014,5,2,5.8,2.9,1.1
2014,5,3,0.5,12.7,0.8
2014,5,4,2.2,13.5,0.2
2014,5,5,0,0.8,-0.5
2014,5,6,0,0.1,-1
2014,5,7,0,0,-3.6
2014,5,8,0,0.4,-0.9
2014,5,9,8.4,13.1,-2
2014,5,10,18.1,13.9,3.4
2014,5,11,2.7,0.7,0.7
2014,5,12,1,0.2,-1.8
2014,5,13,0.2,4.3,-2.9
2014,5,14,0.6,4.7,0
2014,5,15,0,5.2,4.8
2014,5,16,0,99.3,11.6
2014,5,17,5,11.2,11
2014,5,18,21,2.8,8.3
2014,5,19,4.4,1.7,4.4
2014,5,20,5.6,0.7,4.9
2014,5,21,4.7,2.4,7.2
2014,5,22,0.6,46,7.5
2014,5,23,0,12.7,5.2
2014,5,24,0,8.8,3.4
2014,5,25,14.5,10.4,1.4
2014,5,26,0.3,31.9,3.1
2014,5,27,0.1,20.4,0.6
2014,5,28,0.1,0,-0.8
2014,5,29,0,0.5,2.5
2014,5,30,12.9,12.7,8.2
2014,5,31,3.8,0.2,5.8
2014,6,1,0.5,0.6,3.7
2014,6,2,0.8,10.9,11
2014,6,3,0.2,50.6,12.2
2014,6,4,6.5,5.6,9.7
2014,6,5,15.2,13.8,11.9
2014,6,6,9.2,6.7,9.7
2014,6,7,0,0.2,10.3
2014,6,8,0,0.2,7
2014,6,9,0,7.4,7.4
2014,6,10,0,1.5,6.3
2014,6,11,0,18.8,5.4
2014,6,12,3.4,60.6,6.4
2014,6,13,14,93.5,7.9
2014,6,14,3,25.8,8.5
2014,6,15,0,0.5,7.9
2014,6,16,0,0.1,3.5
2014,6,17,2.9,28.8,9.2
2014,6,18,1.7,11,12.7
2014,6,19,2.7,0.3,8.1
2014,6,20,4.6,1.2,4.8
2014,6,21,0,0,7
2014,6,22,0,0.1,6.6
2014,6,23,0,1,6.7
2014,6,24,30,193.9,11.7
2014,6,25,0,9.4,12
2014,6,26,0,0,8.9
2014,6,27,0,0,7.2
2014,6,28,0,0,10.5
2014,6,29,0,2.8,12.2
2014,6,30,0,11.3,15
2014,7,1,3.2,13.8,18
2014,7,2,0,5.8,19.8
2014,7,3,10.8,26.5,17.6
2014,7,4,3.4,5.7,13.5
2014,7,5,29.7,12.7,8.1
2014,7,6,1.3,9.9,6.9
2014,7,7,5.6,13.8,11.8
2014,7,8,2.9,62.3,15
2014,7,9,0,1.1,15.6
2014,7,10,0,0,13
2014,7,11,0,0.1,7.6
2014,7,12,0,1.2,9.9
2014,7,13,7,23.4,13.3
2014,7,14,0,0.1,16.5
2014,7,15,10.8,118.7,10.8
2014,7,16,9,2.4,15.5
2014,7,17,0,0.4,14
2014,7,18,0,0,10.8
2014,7,19,0,0,10.7
2014,7,20,0,1.8,12.7
2014,7,21,0,0.4,15.7
2014,7,22,0,1.9,13.5
2014,7,23,1.3,30.4,16.6
2014,7,24,0,0.1,8.5
2014,7,25,0,7.3,7.1
2014,7,26,2.3,67.2,11.7
2014,7,27,27.5,59.3,11.2
2014,7,28,23.2,82.9,14.5
2014,7,29,0.7,0.8,13.9
2014,7,30,2,4.1,8.9
2014,7,31,10.7,45.4,13.5
2014,8,1,0.2,5,10.7
2014,8,2,0.4,54.3,12
2014,8,3,0,2.8,13.3
2014,8,4,0.7,15,13.4
2014,8,5,0,17.9,13.4
2014,8,6,0,2.4,9.6
2014,8,7,0,9.8,8.2
2014,8,8,0.3,7.2,11.5
2014,8,9,0,0,10
2014,8,10,0,2,9.8
2014,8,11,0,10.6,9.7
2014,8,12,0,70.5,10.5
2014,8,13,0,114.7,11.5
2014,8,14,31.7,19.7,15
2014,8,15,31.3,11.8,12.1
2014,8,16,5.2,19,8.6
2014,8,17,2.3,11.2,11.3
2014,8,18,0.4,0.8,10.4
2014,8,19,0,0.1,11.9
2014,8,20,0,2.6,10
2014,8,21,0,1.1,9.5
2014,8,22,0,1.2,10.9
2014,8,23,0,0,9.2
2014,8,24,0,0,13.6
2014,8,25,0,0.1,12.9
2014,8,26,3,10.5,13.6
2014,8,27,1.7,2.5,14.5
2014,8,28,6.3,1.6,8.5
2014,8,29,0,0.8,2.9
2014,8,30,7.7,34.9,5.7
2014,8,31,9.8,56,14.1
2014,9,1,0.3,3.4,11.2
2014,9,2,17.7,66.4,13.1
2014,9,3,0.1,0.8,14.4
2014,9,4,0.9,2.7,8.9
2014,9,5,11.3,34,10.8
2014,9,6,0.5,11.9,9
2014,9,7,0,0.1,4.2
2014,9,8,0,0,0
2014,9,9,0,0,3.9
2014,9,10,0,13,6.5
2014,9,11,7,13.2,9.7
2014,9,12,0,0,5.9
2014,9,13,7.4,18.5,-1.3
2014,9,14,1.5,0.4,5.9
2014,9,15,2.9,2.2,4.4
2014,9,16,0.1,0.6,2.5
2014,9,17,8.4,12.5,2.2
2014,9,18,0.1,0.1,0.1
2014,9,19,0,0.3,-2.7
2014,9,20,3.7,13.8,-0.5
2014,9,21,0.3,29.4,8.1
2014,9,22,12.7,3.6,7.1
2014,9,23,1.9,0.7,2.5
2014,9,24,0,0,-2.5
2014,9,25,0.1,0,4.1
2014,9,26,0,0,7
2014,9,27,0,0,10.7
2014,9,28,2,1.9,9.4
2014,9,29,1.9,6.6,2.2
2014,9,30,0.6,0.1,0
2014,10,1,0,0,1.4
2014,10,2,0,0,0.7
2014,10,3,0,5.5,0.6
2014,10,4,6.4,51.5,1.6
2014,10,5,24.4,8.3,8.4
2014,10,6,0,4.1,1.6
2014,10,7,2.1,39,2.9
2014,10,8,14.6,20.8,8.6
2014,10,9,2.3,2.2,2.2
2014,10,10,0,0.3,0.8
2014,10,11,1,0.4,2.6
2014,10,12,0,0,1
2014,10,13,0,0.9,0.2
2014,10,14,2.3,8.1,1.8
2014,10,15,24.8,27.4,8.7
2014,10,16,12.1,42,5.5
2014,10,17,4.7,12.8,5.8
2014,10,18,17.6,19.5,7.8
2014,10,19,0,0.1,0.1
2014,10,20,0,0.8,-0.4
2014,10,21,0,3.8,-3.3
2014,10,22,0,0.5,-3
2014,10,23,0,27.7,-1.9
2014,10,24,1.9,0.6,0.2
2014,10,25,6.6,9.1,0.9
2014,10,26,3.4,2.7,-0.1
2014,10,27,7,1.3,0.4
2014,10,28,8.2,7.2,-0.4
2014,10,29,7.1,0.6,0.6
2014,10,30,0,0,0
2014,10,31,0,0.1,-4.1
2014,11,1,0,0.1,-5.4
2014,11,2,19.3,11.3,-3.7
2014,11,3,0.9,0.4,-3.9
2014,11,4,9.9,18.3,-3.4
2014,11,5,3.8,2.1,-3
2014,11,6,2.2,8.6,-1.6
2014,11,7,11.6,7,-3
2014,11,8,0,1.1,-5.8
2014,11,9,0.2,1.3,-7.4
2014,11,10,0.6,0.5,-8.2
2014,11,11,1,3.8,-10.5
2014,11,12,3.4,5,-5.6
2014,11,13,0,0.3,-4.8
2014,11,14,1.4,0.5,-7.9
2014,11,15,0,0.4,-10.6
2014,11,16,1.7,4.2,-14.6
2014,11,17,6.1,25,-6.6
2014,11,18,2,8,-6.4
2014,11,19,0.9,2.4,-9.7
2014,11,20,2,5.5,-15.9
2014,11,21,0.7,1.2,-10.7
2014,11,22,2.9,3.7,-13.1
2014,11,23,0,17.8,-8.1
2014,11,24,5.6,54.2,-4.6
2014,11,25,0.9,0.6,1.3
2014,11,26,3.4,10.2,-5
2014,11,27,5.1,0.8,-9.4
2014,11,28,5,2.8,-15.1
2014,11,29,2.5,2.3,-17.4
2014,11,30,4.7,3.9,-17.1
2014,12,1,0.6,0.3,-12
2014,12,2,0.4,8.9,-20.2
2014,12,3,8.3,9,-20.2
2014,12,4,0.2,0.1,-16.9
2014,12,5,0.6,1.1,-22.5
2014,12,6,1,0.6,-16.9
2014,12,7,0.2,0,-20.5
2014,12,8,0,0.4,-22.3
2014,12,9,5.8,18.4,-16
2014,12,10,21.9,113,-6.4
2014,12,11,6,16,-3.9
2014,12,12,5.8,4.7,-0.9
2014,12,13,0.4,1.4,-0.2
2014,12,14,0.2,0,-1.5
2014,12,15,0,0,-9.2
2014,12,16,0,0.6,-11.6
2014,12,17,3.9,12.8,-6.8
2014,12,18,10.1,3.7,-5.8
2014,12,19,0,0.1,-11.7
2014,12,20,0,0.1,-15
2014,12,21,0,0.3,-15.8
2014,12,22,0,0.6,-11
2014,12,23,0,4.8,-8.1
2014,12,24,18.9,43.6,-5.2
2014,12,25,4.2,3.8,-1.7
2014,12,26,0,0,-2
2014,12,27,2.6,8.6,-5.6
2014,12,28,2.8,1,-9.5
2014,12,29,2.9,0.4,-19.1
2014,12,30,0.7,0.3,-24.6
2014,12,31,0,1.1,-26.1
2015,1,1,2.3,14.1,-23.9
2015,1,2,3,0.9,-18.5
2015,1,3,3.8,24.7,-24.9
2015,1,4,10.5,38.7,-22.7
2015,1,5,1.7,1.4,-20.4
2015,1,6,0.3,3.4,-29.4
2015,1,7,0.4,2.2,-28.7
2015,1,8,1.1,11,-32
2015,1,9,3.5,3.5,-29.4
2015,1,10,1.6,0.8,-21.2
2015,1,11,1.2,4.9,-24.6
2015,1,12,5,4.2,-16
2015,1,13,0,0,-25.2
2015,1,14,0,0.2,-26.6
2015,1,15,2.4,10.8,-22.2
2015,1,16,1.6,1.7,-18.5
2015,1,17,0.4,0.7,-25.5
2015,1,18,2.6,34.9,-25.9
2015,1,19,4.7,8.6,-4.4
2015,1,20,0,0.6,-17.7
2015,1,21,0,0.1,-17.9
2015,1,22,1.4,0.4,-19.5
2015,1,23,3.2,5.9,-20.7
2015,1,24,2.3,3,-11.3
2015,1,25,1.9,0.7,-17.4
2015,1,26,0,0.2,-24.8
2015,1,27,1.7,10.6,-27.5
2015,1,28,0.2,0.1,-18.1
2015,1,29,0,9.5,-20.3
2015,1,30,4.4,7.8,-12
2015,1,31,8,3.7,-13.2
2015,2,1,0.3,0.4,-22
2015,2,2,0.4,3.4,-30
2015,2,3,0,1.7,-25.4
2015,2,4,2.3,13.4,-27.4
2015,2,5,0.6,0.2,-20.1
2015,2,6,0,2.1,-27.4
2015,2,7,0.7,0.6,-27.2
2015,2,8,0,11.6,-31.3
2015,2,9,0,0.3,-31.1
2015,2,10,0,0,-26.4
2015,2,11,0,5.1,-25.8
2015,2,12,1.4,4.4,-24.2
2015,2,13,0.3,0.4,-22.3
2015,2,14,0,1.2,-29
2015,2,15,11.8,6.5,-26.3
2015,2,16,4.7,1.1,-19.5
2015,2,17,0,0.1,-23.5
2015,2,18,0,2.2,-20.7
2015,2,19,9.6,31.5,-20.8
2015,2,20,4.1,1.9,-14.1
2015,2,21,2,9.6,-23
2015,2,22,1.9,3.4,-17.2
2015,2,23,1.5,0.5,-25
2015,2,24,0,0.7,-29.5
2015,2,25,1.6,2.3,-20.2
2015,2,26,0.4,0,-21.6
2015,2,27,0,0,-28.2
2015,2,28,0,0,-23.9
2015,3,1,1,2.2,-19.7
2015,3,2,0.2,1.4,-11.6
2015,3,3,3.8,12.3,-22.2
2015,3,4,0.9,0.3,-19.1
2015,3,5,0,0,-19.6
2015,3,6,0,0.2,-25
2015,3,7,0.5,2.1,-18.2
2015,3,8,0,3.9,-15.4
2015,3,9,0.3,1.2,-22.1
2015,3,10,1.7,3.3,-17.3
2015,3,11,0.8,0.5,-6.8
2015,3,12,0.1,0,-14.3
2015,3,13,0,0.9,-21.1
2015,3,14,0.2,46.8,-22.4
2015,3,15,0,7.2,-14.1
2015,3,16,0,1.4,-18.1
2015,3,17,13.9,21.3,-17.5
2015,3,18,2.1,3.7,-12.6
2015,3,19,0,0,-13.5
2015,3,20,0,0.2,-19.4
2015,3,21,4.2,13.1,-6.1
2015,3,22,16.7,18,-16
2015,3,23,0,0.4,-17
2015,3,24,0,0,-14.9
2015,3,25,0.8,1.8,-15.8
2015,3,26,0,1.6,-6.4
2015,3,27,0,0.2,-5.6
2015,3,28,0,0,-13.3
2015,3,29,0,0.5,-16.8
2015,3,30,4.6,6.1,-7.8
2015,3,31,0.4,0,-5.1
2015,4,1,0,0.4,-13.9
2015,4,2,8.4,10.6,-15.4
2015,4,3,0.6,15.2,-6.6
2015,4,4,3.8,5.6,-8.9
2015,4,5,0,0.2,-19.5
2015,4,6,0,1,-17.6
2015,4,7,0,0,-15
2015,4,8,0,1,-16.5
2015,4,9,1.2,19,-14.3
2015,4,10,10.5,26.8,-5.1
2015,4,11,0.2,1,-1.5
2015,4,12,0,0.3,-4.8
2015,4,13,1.1,2.1,-4.5
2015,4,14,0,0,2.7
2015,4,15,0,0,-3.8
2015,4,16,0,0.2,-7.5
2015,4,17,0,0.1,0.8
2015,4,18,0,2.1,-3.9
2015,4,19,0,0.1,-6.9
2015,4,20,3.2,19.1,-7.9
2015,4,21,4.9,17.8,-1.2
2015,4,22,0,23.6,-0.8
2015,4,23,10,13.7,-2.5
2015,4,24,3.6,10.3,-2.4
2015,4,25,2.2,2.1,-2.7
2015,4,26,4.9,2.3,-0.7
2015,4,27,0.5,1.2,0.2
2015,4,28,2.3,4,-0.3
2015,4,29,0,0.1,1.1
2015,4,30,0,0,0.9
2015,5,1,0,0.3,-3.2
2015,5,2,0,0,-0.6
2015,5,3,0,0.1,-1.5
2015,5,4,2.7,6.6,1.7
2015,5,5,0.1,0.3,3.9
2015,5,6,0,0,-1.7
2015,5,7,0,0.4,-1.3
2015,5,8,0.8,1.8,-0.8
2015,5,9,1,28.7,0.9
2015,5,10,0,8.8,6.2
2015,5,11,5.6,14.4,-0.8
2015,5,12,10.1,43.1,1
2015,5,13,0,0,-1
2015,5,14,0,0,-1.4
2015,5,15,0,0,3.3
2015,5,16,2.7,1.1,4.5
2015,5,17,0.7,0.3,6.6
2015,5,18,8,63.8,6.6
2015,5,19,7.4,24.6,7.7
2015,5,20,4.6,0.9,2.2
2015,5,21,0.7,6.6,0
2015,5,22,2.3,1.7,0.8
2015,5,23,0.8,0.6,-2.5
2015,5,24,0,0.4,1.3
2015,5,25,2.4,17,2.1
2015,5,26,9.4,12.7,10.6
2015,5,27,11.9,28.1,8.4
2015,5,28,1.9,23.7,14.1
2015,5,29,0,1.7,3.1
2015,5,30,20.4,93.1,8.8
2015,5,31,0,5,5
2015,6,1,0,4.7,2.1
2015,6,2,1.7,4.7,2.9
2015,6,3,0,0.1,2.8
2015,6,4,0,3.4,2.5
2015,6,5,3.7,13.2,9.7
2015,6,6,0,0,5.6
2015,6,7,0,15.4,-1.8
2015,6,8,16.9,26.4,6.8
2015,6,9,7.8,70.9,6.7
2015,6,10,4.5,29.9,10.7
2015,6,11,6.6,6.2,9.7
2015,6,12,0.2,15.7,12.2
2015,6,13,0.1,0,9.7
2015,6,14,0,0.1,4.7
2015,6,15,0.1,3.7,4.3
2015,6,16,11.4,47.1,12.6
2015,6,17,0,0.1,4.6
2015,6,18,10.6,11.1,7.8
2015,6,19,0,0,7
2015,6,20,0.2,3.2,1.5
2015,6,21,6.3,11.1,7.1
2015,6,22,1.2,1.6,9.1
2015,6,23,18.1,91.8,7.7
2015,6,24,0.1,0.9,10.1
2015,6,25,0.1,0.3,5.9
2015,6,26,0.6,1,5.6
2015,6,27,0,1.2,5.8
2015,6,28,9.9,35.9,9.3
2015,6,29,3.9,4.2,8.9
2015,6,30,0,11.1,7.2
2015,7,1,5.2,80.9,12.4
2015,7,2,3.3,1.7,12.2
2015,7,3,2.3,0.2,9.7
2015,7,4,0,1.5,8.1
2015,7,5,0,0.6,11.1
2015,7,6,0,0.9,9.9
2015,7,7,10.6,46.5,12.1
2015,7,8,0,0.1,13.6
2015,7,9,0,0.1,6.4
2015,7,10,0,1.2,12.4
2015,7,11,2.4,27,9.7
2015,7,12,0,0.2,13.3
2015,7,13,0,2.9,6.2
2015,7,14,22.1,97.8,12.8
2015,7,15,0,0.2,10
2015,7,16,0,0,5.3
2015,7,17,0,6.4,4.6
2015,7,18,5.6,49.7,12.1
2015,7,19,6,75,11
2015,7,20,0.6,3.1,9.8
2015,7,21,8.8,95.2,9.9
2015,7,22,0.5,5.3,11.8
2015,7,23,3.1,9.6,9.8
2015,7,24,1.8,9.1,8
2015,7,25,0.1,20.9,7.4
2015,7,26,6.6,9.7,7.6
2015,7,27,4.5,35.2,13
2015,7,28,0.3,3.1,14.4
2015,7,29,0,4.9,9.1
2015,7,30,11.3,32.7,10
2015,7,31,1.4,24.6,15.9
2015,8,1,5.5,20.5,11.5
2015,8,2,0.2,10.7,10.3
2015,8,3,13.6,21,12
2015,8,4,1.9,20.4,14
2015,8,5,1.6,54.6,12.2
2015,8,6,0.8,3.9,9.4
2015,8,7,1.1,1.2,11.1
2015,8,8,0,10.5,11.2
2015,8,9,0,3.7,6.9
2015,8,10,0,69,6.8
2015,8,11,13.8,106.3,9.8
2015,8,12,1.9,30.3,11.1
2015,8,13,0.7,5.7,13.3
2015,8,14,0,11.3,12.3
2015,8,15,0,0.2,13
2015,8,16,0.2,0.6,13.1
2015,8,17,0,5.9,16.6
2015,8,18,0,13,17.4
2015,8,19,0,15.2,12.3
2015,8,20,0,27.6,16.2
2015,8,21,29,12,16.7
2015,8,22,0,0.1,14.5
2015,8,23,0,8.3,8.6
2015,8,24,0,54.8,12.3
2015,8,25,7,102.3,14.3
2015,8,26,9.5,9.4,16
2015,8,27,0.1,8.7,14.6
2015,8,28,0,0.6,10.1
2015,8,29,2.7,2.1,9.6
2015,8,30,0,1.9,13.1
2015,8,31,4.7,0.7,12.9
2015,9,1,0,0.2,6.9
2015,9,2,0,34.8,10.2
2015,9,3,0,0,9.6
2015,9,4,0,0,1.9
2015,9,5,0,0,5.1
2015,9,6,0,4.6,9.6
2015,9,7,11.1,98.8,15.4
2015,9,8,1.7,14.2,11.2
2015,9,9,6.1,17.5,10.6
2015,9,10,0,0.3,9.5
2015,9,11,0,1,8.9
2015,9,12,0.3,29.1,6
2015,9,13,9.3,71.1,7.5
2015,9,14,12,22,9.4
2015,9,15,0,0,9
2015,9,16,0,0,9.1
2015,9,17,0,0.2,11
2015,9,18,0,1.1,13.3
2015,9,19,6.2,23.1,12.6
2015,9,20,0,0,7
